Product Name,License Type,Product Line (PL),Product Family,Unit of Measure,List Price (USD),PRP Number,Status,Price List
Track-It! Remote Control,OPS,CVT,Track-It,per asset ,0.91,PRP-00004582,Generally Available,USA List Prices 
Track-It! Remote Control,Perpetual,CVT,Track-It,per asset ,19,PRP-00004587,Generally Available,USA List Prices 
Track-It! Self Service Users,OPS,CVT,Track-It,per named user ,0.45,PRP-00005733,Generally Available,USA List Prices 
Track-It! Self Service Users,Perpetual,CVT,Track-It,per named user ,10,PRP-00005735,Generally Available,USA List Prices 
Track-It! Unlimited Self Service Users,OPS,CVT,Track-It,per named user ,999.37,PRP-00005737,Generally Available,USA List Prices 
Track-It! Unlimited Self Service Users,Perpetual,CVT,Track-It,per named user ,21804,PRP-00005739,Generally Available,USA List Prices 
Track-It! Web Survey - Enterprise,OPS,CVT,Track-It,per instance ,54.97,PRP-00004591,Generally Available,USA List Prices 
Track-It! Web Survey - Enterprise,Perpetual,CVT,Track-It,per instance ,1199,PRP-00004592,Generally Available,USA List Prices 
TrueSight App & DB Analyzer,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,232.98,PRP-00005713,Transition,USA List Prices 
TrueSight App & DB Analyzer,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,6990,PRP-00005715,Transition,USA List Prices 
TrueSight App & DB Analyzer (Linux zSeries),OPS,ITOM,ITOM On Prem,per Linux engine ,26663.52,PRP-00005717,Transition,USA List Prices 
TrueSight App & DB Analyzer (Linux zSeries),Perpetual,ITOM,ITOM On Prem,per Linux engine ,799907,PRP-00005719,Transition,USA List Prices 
TrueSight Automation for Networks,OPS,CVT,TSNA,per managed asset - device endpoint ,25.41,PRP-00000412,Generally Available,USA List Prices 
TrueSight Automation for Networks,Perpetual,CVT,TSNA,per managed asset - device endpoint ,763,PRP-00000413,Generally Available,USA List Prices 
TrueSight Automation for Servers,OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,130.37,PRP-00004370,Generally Available,USA List Prices 
TrueSight Automation for Servers,Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,3911,PRP-00004372,Generally Available,USA List Prices 
TrueSight Automation for Servers - Configuration and Compliance Management,OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,72.43,PRP-00003932,Generally Available,USA List Prices 
TrueSight Automation for Servers - Configuration and Compliance Management,Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,2173,PRP-00003933,Generally Available,USA List Prices 
TrueSight Automation for Servers - Patch and Vulnerability Management,OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,34.76,PRP-00000994,Generally Available,USA List Prices 
TrueSight Automation for Servers - Patch and Vulnerability Management,Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,1043,PRP-00000995,Generally Available,USA List Prices 
TrueSight Automation for Servers - Provisioning and Software Deployment,OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,28.98,PRP-00001453,Generally Available,USA List Prices 
TrueSight Automation for Servers - Provisioning and Software Deployment,Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,869,PRP-00001454,Generally Available,USA List Prices 
TrueSight Automation Suite - Base License,OPS,Remediate,Remediate On Prem,per enterprise ,1869.27,PRP-00000736,Generally Available,USA List Prices 
TrueSight Automation Suite - Base License,Perpetual,Remediate,Remediate On Prem,per enterprise ,56078,PRP-00000737,Generally Available,USA List Prices 
TrueSight Automation Suite (Server; Database; & Network plus Orchestration Automation Pack),OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,403.78,PRP-00002887,Transition,USA List Prices 
TrueSight Automation Suite (Server; Database; & Network plus Orchestration Automation Pack),Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,12113,PRP-00002888,Transition,USA List Prices 
TrueSight Capacity Optimization - Base License,OPS,ITOM,ITOM On Prem,per enterprise ,67.94,PRP-00006176,Transition,USA List Prices 
TrueSight Capacity Optimization - Base License,Perpetual,ITOM,ITOM On Prem,per enterprise ,2038,PRP-00006177,Transition,USA List Prices 
TrueSight Capacity Optimizer - Core (includes network and storage; Server Endpoint),OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,36.27,PRP-00003955,Transition,USA List Prices 
TrueSight Capacity Optimizer - Core (includes network and storage; Server Endpoint),Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,1089,PRP-00003956,Transition,USA List Prices 
TrueSight Capacity Optimizer (includes network and storage; CPU),OPS,ITOM,ITOM On Prem,per CPU - Full Capacity ,51.41,PRP-00004376,Transition,USA List Prices 
TrueSight Capacity Optimizer (includes network and storage; CPU),Perpetual,ITOM,ITOM On Prem,per CPU - Full Capacity ,1543,PRP-00004380,Transition,USA List Prices 
TrueSight Capacity Optimizer (includes network and storage; Server Endpoint),OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,51.41,PRP-00004382,Transition,USA List Prices 
TrueSight Capacity Optimizer (includes network and storage; Server Endpoint),Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,1543,PRP-00004384,Transition,USA List Prices 
TrueSight Capacity Optimizer for Networks,OPS,ITOM,ITOM On Prem,per managed asset - device endpoint ,6.05,PRP-00003613,Transition,USA List Prices 
TrueSight Capacity Optimizer for Networks,Perpetual,ITOM,ITOM On Prem,per managed asset - device endpoint ,181,PRP-00003614,Transition,USA List Prices 
TrueSight Capacity Optimizer for Networks Plus,OPS,ITOM,ITOM On Prem,per managed asset - device endpoint ,6.45,PRP-00003152,Transition,USA List Prices 
TrueSight Capacity Optimizer for Networks Plus,Perpetual,ITOM,ITOM On Prem,per managed asset - device endpoint ,193,PRP-00003153,Transition,USA List Prices 
TrueSight Capacity Optimizer for Serverless Assets Plus (250-Pack),OPS,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,568.87,PRP-00001140,Transition,USA List Prices 
TrueSight Capacity Optimizer for Serverless Assets Plus (250-Pack),Perpetual,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,17066,PRP-00001141,Transition,USA List Prices 
TrueSight Capacity Optimizer for Servers,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,51.41,PRP-00003962,Transition,USA List Prices 
TrueSight Capacity Optimizer for Servers,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,1543,PRP-00003963,Transition,USA List Prices 
TrueSight Capacity Optimizer for Servers - Core (Server Endpoint),OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,36.27,PRP-00005369,Transition,USA List Prices 
TrueSight Capacity Optimizer for Servers - Core (Server Endpoint),Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,1089,PRP-00005370,Transition,USA List Prices 
TrueSight Capacity Optimizer for Servers Plus,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,54.87,PRP-00002385,Transition,USA List Prices 
TrueSight Capacity Optimizer for Servers Plus,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,1646,PRP-00002386,Transition,USA List Prices 
TrueSight Capacity Optimizer for Storage,OPS,ITOM,ITOM On Prem,per port ,30.24,PRP-00002175,Transition,USA List Prices 
TrueSight Capacity Optimizer for Storage,Perpetual,ITOM,ITOM On Prem,per port ,907,PRP-00002176,Transition,USA List Prices 
TrueSight Capacity Optimizer for Storage Plus,OPS,ITOM,ITOM On Prem,per port ,32.28,PRP-00001831,Transition,USA List Prices 
TrueSight Capacity Optimizer for Storage Plus,Perpetual,ITOM,ITOM On Prem,per port ,968,PRP-00001832,Transition,USA List Prices 
TrueSight Cloud Cost Control,OPS,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,25.89,PRP-00002152,Withdrawn,USA List Prices 
TrueSight Cloud Cost Control,Perpetual,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,777,PRP-00002153,Withdrawn,USA List Prices 
TrueSight Converged Infrastructure Analyzer,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,427.14,PRP-00005860,Transition,USA List Prices 
TrueSight Converged Infrastructure Analyzer,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,12814,PRP-00005862,Transition,USA List Prices 
TrueSight Enterprise Event Manager,OPS,ITOM,ITOM On Prem,per enterprise ,53339.94,PRP-00000143,Transition,USA List Prices 
TrueSight Enterprise Event Manager,Perpetual,ITOM,ITOM On Prem,per enterprise ,1600198,PRP-00000144,Transition,USA List Prices 
TrueSight Event and Impact Manager,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,115.79,PRP-00000239,Transition,USA List Prices 
TrueSight Event and Impact Manager,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,3473,PRP-00000240,Transition,USA List Prices 
TrueSight Event Management Integrator,OPS,ITOM,ITOM On Prem,per third-party software ,1712.43,PRP-00004071,Transition,USA List Prices 
TrueSight Event Management Integrator,Perpetual,ITOM,ITOM On Prem,per third-party software ,51373,PRP-00004072,Transition,USA List Prices 
TrueSight Event Manager,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,67.08,PRP-00004750,Transition,USA List Prices 
TrueSight Event Manager,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,2013,PRP-00004751,Transition,USA List Prices 
TrueSight Impact Manager,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,114.14,PRP-00005173,Transition,USA List Prices 
TrueSight Impact Manager,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,3425,PRP-00005174,Transition,USA List Prices 
TrueSight Infrastructure Management Suite,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,472.45,PRP-00005730,Transition,USA List Prices 
TrueSight Infrastructure Management Suite,Perpetual,ITOM,ITOM On Prem,per managed asset - server endpoint ,14173,PRP-00005732,Transition,USA List Prices 
TrueSight Network Automation,OPS,CVT,TSNA,per managed network device ,20.04,PRP-00000681,Transition,USA List Prices 
TrueSight Network Automation,Perpetual,CVT,TSNA,per managed network device ,601,PRP-00000682,Transition,USA List Prices 
TrueSight Network Automation - License Add-on,OPS,CVT,TSNA,per managed asset - device endpoint ,20.04,PRP-00002167,Transition,USA List Prices 
TrueSight Network Automation - License Add-on,Perpetual,CVT,TSNA,per managed asset - device endpoint ,601,PRP-00002168,Transition,USA List Prices 
TrueSight Network Automation for BMC Helix Automation Console,OPS,CVT,TSNA,per managed asset - average Device Endpoint ,17.42,PRP-00004886,Generally Available,USA List Prices 
TrueSight Operations,OPS,ITOM,ITOM On Prem,per enterprise ,3237.26,PRP-00000128,Transition,USA List Prices 
TrueSight Operations,Perpetual,ITOM,ITOM On Prem,per enterprise ,97075,PRP-00000129,Transition,USA List Prices 
TrueSight Operations - 10K Data Streams,OPS,ITOM,ITOM On Prem,per Data Stream ,11498.95,PRP-00001887,Transition,USA List Prices 
TrueSight Operations - 10K Data Streams,Perpetual,ITOM,ITOM On Prem,per Data Stream ,345003,PRP-00001888,Transition,USA List Prices 
TrueSight Operations - 1K Sentry Data Streams - MarketZone,OPS,ITOM,ITOM On Prem,per Data Stream ,602.95,PRP-00000841,Transition,USA List Prices 
TrueSight Operations - 1K Sentry Data Streams - MarketZone,Perpetual,ITOM,ITOM On Prem,per Data Stream ,18107,PRP-00000842,Transition,USA List Prices 
TrueSight Operations - 500 Third Party Events,OPS,ITOM,ITOM On Prem,per Event ,14376.29,PRP-00000988,Transition,USA List Prices 
TrueSight Operations - 500 Third Party Events,Perpetual,ITOM,ITOM On Prem,per Event ,431254,PRP-00000989,Transition,USA List Prices 
TrueSight Operations Management - Base License,OPS,ITOM,ITOM On Prem,per enterprise ,3235.89,PRP-00005314,Transition,USA List Prices 
TrueSight Operations Management - Base License,Perpetual,ITOM,ITOM On Prem,per enterprise ,97076,PRP-00005315,Transition,USA List Prices 
TrueSight Orchestration - Adapters License Add-on,OPS,Remediate,Remediate On Prem,per adapter ,3738.53,PRP-00000627,Generally Available,USA List Prices 
TrueSight Orchestration - Adapters License Add-on,Perpetual,Remediate,Remediate On Prem,per adapter ,112156,PRP-00000628,Generally Available,USA List Prices 
TrueSight Orchestration - Automation Pack (Device Endpoint),OPS,Remediate,Remediate On Prem,per managed asset - device endpoint ,13.06,PRP-00001893,Generally Available,USA List Prices 
TrueSight Orchestration - Automation Pack (Device Endpoint),Perpetual,Remediate,Remediate On Prem,per managed asset - device endpoint ,393,PRP-00001894,Generally Available,USA List Prices 
TrueSight Orchestration - Automation Pack (Server Endpoint),OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,31.78,PRP-00000679,Generally Available,USA List Prices 
TrueSight Orchestration - Automation Pack (Server Endpoint),Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,953,PRP-00000680,Generally Available,USA List Prices 
TrueSight Orchestration - Development Pack License Add-on,OPS,Remediate,Remediate On Prem,per enterprise ,24300.54,PRP-00000734,Generally Available,USA List Prices 
TrueSight Orchestration - Development Pack License Add-on,Perpetual,Remediate,Remediate On Prem,per enterprise ,729017,PRP-00000735,Generally Available,USA List Prices 
TrueSight Orchestration - Enterprise Edition,OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,13.17,PRP-00007010,Generally Available,USA List Prices 
TrueSight Orchestration - Enterprise Edition,Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,395,PRP-00007012,Generally Available,USA List Prices 
TrueSight Orchestration - Event Orchestration Pack,OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,18.18,PRP-00007081,Generally Available,USA List Prices 
TrueSight Orchestration - Event Orchestration Pack,Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,545,PRP-00007082,Generally Available,USA List Prices 
TrueSight Orchestration - Peer License Add-on,OPS,Remediate,Remediate On Prem,per instance ,8224.8,PRP-00000534,Generally Available,USA List Prices 
TrueSight Orchestration - Peer License Add-on,Perpetual,Remediate,Remediate On Prem,per instance ,246744,PRP-00000535,Generally Available,USA List Prices 
TrueSight Orchestration - Service Desk Automation Pack,OPS,Remediate,Remediate On Prem,per named user ,2.89,PRP-00000969,Generally Available,USA List Prices 
TrueSight Orchestration - Service Desk Automation Pack,Perpetual,Remediate,Remediate On Prem,per named user ,86,PRP-00000970,Generally Available,USA List Prices 
TrueSight Orchestration Application Adapters,OPS,Remediate,Remediate On Prem,per adapter ,3514.23,PRP-00000585,Transition,USA List Prices 
TrueSight Orchestration Application Adapters,Perpetual,Remediate,Remediate On Prem,per adapter ,105427,PRP-00000586,Transition,USA List Prices 
TrueSight Orchestration Base Adapters,OPS,Remediate,Remediate On Prem,per adapter ,1794.49,PRP-00005471,Transition,USA List Prices 
TrueSight Orchestration Base Adapters,Perpetual,Remediate,Remediate On Prem,per adapter ,53835,PRP-00005472,Transition,USA List Prices 
TrueSight Orchestration Development Studio,OPS,Remediate,Remediate On Prem,per named user ,1046.77,PRP-00002234,Transition,USA List Prices 
TrueSight Orchestration Development Studio,Perpetual,Remediate,Remediate On Prem,per named user ,31404,PRP-00002235,Transition,USA List Prices 
TrueSight Orchestration Development Studio - Concurrent User License,OPS,Remediate,Remediate On Prem,per concurrent user ,942.12,PRP-00002236,Transition,USA List Prices 
TrueSight Orchestration Development Studio - Concurrent User License,Perpetual,Remediate,Remediate On Prem,per concurrent user ,28263,PRP-00002237,Transition,USA List Prices 
TrueSight Orchestration Operator Control Panel,OPS,Remediate,Remediate On Prem,per named user ,672.94,PRP-00000629,Transition,USA List Prices 
TrueSight Orchestration Operator Control Panel,Perpetual,Remediate,Remediate On Prem,per named user ,20188,PRP-00000630,Transition,USA List Prices 
TrueSight Orchestration Pack for automate-it LEON,OPS,Remediate,Remediate On Prem,per managed asset - server endpoint ,7.95,PRP-00007059,Generally Available,USA List Prices 
TrueSight Orchestration Pack for automate-it LEON,Perpetual,Remediate,Remediate On Prem,per managed asset - server endpoint ,239,PRP-00007060,Generally Available,USA List Prices 
TrueSight Orchestration Platform (Original),OPS,Remediate,Remediate On Prem,per instance ,24300.54,PRP-00004722,Transition,USA List Prices 
TrueSight Orchestration Platform (Original),Perpetual,Remediate,Remediate On Prem,per instance ,729017,PRP-00004723,Transition,USA List Prices 
TrueSight Orchestration Platform Add-on,OPS,Remediate,Remediate On Prem,per instance ,8224.8,PRP-00004853,Transition,USA List Prices 
TrueSight Orchestration Platform Add-on,Perpetual,Remediate,Remediate On Prem,per instance ,246744,PRP-00004854,Transition,USA List Prices 
TrueSight Orchestration Runbooks,OPS,Remediate,Remediate On Prem,per instance ,10841.8,PRP-00001885,Transition,USA List Prices 
TrueSight Orchestration Runbooks,Perpetual,Remediate,Remediate On Prem,per instance ,325254,PRP-00001886,Transition,USA List Prices 
TrueSight Server Analyzer,OPS,ITOM,ITOM On Prem,per managed asset - server endpoint ,117.78,PRP-00005707,Transition,USA List Prices 
